Label (orange means counterion excluded),# Steps,SMILESidx,smiles,atoms,regressionLogistique
3,O=C(NCCN[C@@H](C(OC)=O)COC(C)(C)C)OCC1=CC=CC=C1,15,0.9176417894127756
4,CC(C)(C)OC[C@@H](NCCN1)C1=O,15,0.03635635756596751
5,CC1=CC=C(C(O[C@@H](C(O)=O)[C@H](C(O)=O)OC(C2=CC=C(C)C=C2)=O)=O)C=C1.CC(C)(C)OC[C@@H](NCCN3)C3=O,15,0.7679700412426768
0,FC1=C(F)C=C(CC(O)=O)C(F)=C1,15,0.20812626380163474
1,FC1=C(F)C=C(CC(C(C(OC(C)(C)O2)=O)C2=O)=O)C(F)=C1,15,0.006537299480250339
2,FC1=C(F)C=C(CC(N)CC(OCC)=O)C(F)=C1,15,0.8846211197566881
3,FC1=C(F)C=C(C[C@@H](N)CC(OCC)=O)C(F)=C1,15,0.8846211197566881
4,FC1=C(F)C=C(C[C@@H](NC(OC(C)(C)C)=O)CC(O)=O)C(F)=C1,15,0.2047403966313632
0,FC1=C(F)C=C(C[C@@H](NC(OC(C)(C)C)=O)CC(O)=O)C(F)=C1,15,0.2047403966313632
1,FC1=C(F)C=C(C[C@@H](NC(OCC2=CC=CC=C2)=O)CC(N3CCNC([C@H]3COC(C)(C)C)=O)=O)C(F)=C1,15,0.006001299190571428
2,FC1=C(F)C=C(C[C@@H](N)CC(N2CCNC([C@H]2COC(C)(C)C)=O)=O)C(F)=C1,15,0.00011074179289723703
0,BrC1=CC=CC2=CC=CC=C21,15,0.9998628734711213
1,C12=CC=CC=C1C(C3CC3)=CC=C2,15,0.9847495531882632
2,O=[N+](C1=CC=C(C2CC2)C3=CC=CC=C31)[O-],15,0.10870616181275071
3,NC1=CC=C(C2CC2)C3=CC=CC=C31,15,0.8497135714225723
4,S=C=NC1=CC=C(C2CC2)C3=CC=CC=C31,15,0.09680353469199689
5,SC1=NN=CN1C2=CC=C(C3CC3)C4=CC=CC=C42,15,0.028224903094060654
6,O=C(OC)CSC1=NN=CN1C2=CC=C(C3CC3)C4=CC=CC=C42,15,0.9993686716987286
7,BrC1=NN=C(SCC(OC)=O)N1C2=CC=C(C3CC3)C4=CC=CC=C42,15,0.9996401898062355
8,BrC1=NN=C(SCC(O)=O)N1C2=CC=C(C3CC3)C4=CC=CC=C42,15,0.9917311260374617
0,O=C1CN(C(OC(C)(C)C)=O)CC1,15,0.979199736963939
1,O=C1CN(C(OC(C)(C)C)=O)C/C1=C\N(C)C,15,0.15425008783173477
2,OC12NN=CC1CN(C(OC(C)(C)C)=O)C2,15,0.018633571855077597
3,CC(OC(N(C1)CC2=C1C=NN2)=O)(C)C,15,0.8410891469843312
4,CS(N1C=C2C(CN(C(OC(C)(C)C)=O)C2)=N1)(=O)=O,15,0.9781441431481905
0,O=C(/N=C(C1=CC=CC=C1)/C2=CC=CC=C2)OCC,15,0.9999930257428182
1,O=C(N(C)OC)[C@@H](NC(OC(C)(C)C)=O)CC#C,15,0.9939325607189011
2,FC1=CC=C(F)C(C([C@@H](NC(OC(C)(C)C)=O)CC#C)=O)=C1,15,0.9999946342784022
3,FC1=CC=C(F)C([C@@H](O)[C@@H](NC(OC(C)(C)C)=O)CC#C)=C1,15,0.9801497594050314
4,FC1=CC=C(F)C([C@@H]2[C@@H](NC(OC(C)(C)C)=O)CC=CO2)=C1,15,0.9985068798478718
